stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
MAISONSR,8771,"MAISONS ROUGES",,47.474491,-0.511925,,,0,,,1
MAISRO-E,17645,"MAISONS ROUGES",,47.474413,-0.511809,,,0,,,1
MAJUIN5B,39157,"MARECHAL JUIN",,47.449933,-0.567879,,,0,,,1
MALAQUAI,38447,"MALAQUAIS",,47.444369,-0.490370,,,0,,,0
MALAQU-E,27851,"MALAQUAIS",,47.444013,-0.490241,,,0,,,1
MALBOI-E,576278,"MALBOIRE",,47.481774,-0.413922,,,0,,,0
MALBOIRE,671943,"MALBOIRE",,47.481863,-0.414045,,,0,,,0
MALEMBAR,753,"ZI TRELAZE - MALEMBARDIERES",,47.451656,-0.473425,,,0,,,0
MALEMB-E,1504,"ZI TRELAZE - MALEMBARDIERES",,47.451650,-0.473398,,,0,,,0
MALNOUE,193265,"MALNOUE",,47.369096,-0.517249,,,0,,,0
MALNOU-E,863688,"MALNOUE",,47.369009,-0.517156,,,0,,,0
MANSIO-E,211544,"MANSION",,47.477099,-0.588032,,,0,,,1
MANSION,757176,"MANSION",,47.477068,-0.588244,,,0,,,1
MAPTCEAR,402751,"MAIRIE DES PONTS DE CE",,47.425279,-0.523583,,,0,,,0
MAPTSCE,9963,"MAIRIE DES PONTS DE CE",,47.425279,-0.523583,,,0,,,0
MAREJU-E,17469,"MARECHAL JUIN",,47.449747,-0.568123,,,0,,,1
MARIAN-E,28799,"MARIANNE",,47.450058,-0.531100,,,0,,,1
MARIANNE,6575,"MARIANNE",,47.450169,-0.531088,,,0,,,1
MARMIT-E,266529,"MARMITIÈRE",,47.466692,-0.490715,,,0,,,0
MARMITIE,28460,"MARMITIÈRE",,47.466682,-0.490557,,,0,,,0
MAROTT-E,3203,"MAROTTIERES",,47.536270,-0.568630,,,0,,,0
MAROTTIE,10301,"MAROTTIERES",,47.536321,-0.568907,,,0,,,0
MARSAULA,547381,"MARSAULAIE",,47.415556,-0.343703,,,0,,,0
MASGEM-E,29461,"MAIRIE DE SAINTE GEMMES",,47.422881,-0.556596,,,0,,,1
MASGEMME,3967,"MAIRIE DE SAINTE GEMMES",,47.422772,-0.556545,,,0,,,1
MASJLI-E,20082,"MAIRIE DE SAINT JEAN",,47.458643,-0.658927,,,0,,,0
MASJLIN,20807,"MAIRIE DE SAINT JEAN",,47.458073,-0.658441,,,0,,,0
MASSON,12311,"MASSON",,47.531740,-0.567494,,,0,,,0
MASSON-E,16344,"MASSON",,47.532101,-0.567767,,,0,,,0
MASTEL-E,17386,"MASTELLE",,47.529387,-0.591988,,,0,,,1
MASTELLE,16341,"MASTELLE",,47.529427,-0.592483,,,0,,,1
MASTSY,460558,"MAIRIE DE SAINT SYLVAIN",,47.519873,-0.471085,,,0,,,1
MATE25-E,11509,"CHU - HOPITAL",,47.480652,-0.554831,,,0,,,0
MATER89,10739,"MARTINIERE",,47.608591,-0.563632,,,0,,,0
MATERN25,700,"MARTINIERE",,47.608553,-0.563781,,,0,,,0
MATERNIT,11832,"CHU - HOPITAL",,47.481586,-0.553615,,,0,,,0
MAUFINE,36835,"MAUFINEE",,47.502189,-0.589171,,,0,,,1
MAUFIN-E,17293,"MAUFINEE",,47.502602,-0.588821,,,0,,,1
MAUPER-E,24902,"MAUPERTHUIS",,47.433634,-0.485702,,,0,,,0
MAUPERTH,5939,"MAUPERTHUIS",,47.433899,-0.485588,,,0,,,0
MAURIAC,17599,"MALRAUX",,47.457459,-0.473549,,,0,,,1
MAURIA-E,24260,"MALRAUX",,47.457624,-0.473336,,,0,,,1
MBRIAN-E,380053,"MARIUS BRIANT",,47.473864,-0.577236,,,0,,,1
MBRIANT,809387,"MARIUS BRIANT",,47.473640,-0.577207,,,0,,,1
MEIG34-E,7347,"EGLISE DE LA MEIGNANNE",,47.519711,-0.667550,,,0,,,0
MEIGNA34,22128,"EGLISE DE LA MEIGNANNE",,47.519273,-0.667865,,,0,,,0
MEIGNA-E,11052,"LA MEIGNANNE",,47.484411,-0.582622,,,0,,,1
MEIGNANN,10399,"LA MEIGNANNE",,47.483984,-0.582208,,,0,,,1
MELGRA-E,5864,"MELGRANI",,47.477923,-0.591616,,,0,,,0
MELGRANI,9954,"MELGRANI",,47.477759,-0.591680,,,0,,,0
MEMBAL-E,266299,"ECOLE BALZAC",,47.557313,-0.671976,,,0,,,0
MEMBALZA,949595,"ECOLE BALZAC",,47.557005,-0.672086,,,0,,,0
MEMBMA-E,3254,"MAIRIE DE LA MEMBROLLE",,47.560763,-0.672784,,,0,,,0
MEMBRO-E,26396,"BOURG DE LA MEMBROLLE",,47.558425,-0.669713,,,0,,,0
MEMBROLL,3150,"BOURG DE LA MEMBROLLE",,47.558544,-0.670130,,,0,,,0
MEMMAIR,4208,"MAIRIE DE LA MEMBROLLE",,47.560825,-0.673070,,,0,,,0
MENA-E,6305,"MENARD",,47.445717,-0.493686,,,0,,,1
MENARD,20226,"MENARD",,47.445845,-0.493867,,,0,,,0
MENDES-E,25308,"MENDES FRANCE",,47.472945,-0.545600,,,0,,,1
MENDESFR,10353,"MENDES FRANCE",,47.472555,-0.546239,,,0,,,1
MERCIE-E,11750,"MERCIER",,47.492614,-0.458460,,,0,,,0
MERCIER,7042,"MERCIER",,47.492649,-0.458743,,,0,,,0
MERMOZ,21926,"COLLEGE MERMOZ",,47.451897,-0.566805,,,0,,,0
MERMOZ-E,432615,"COLLEGE MERMOZ",,47.451851,-0.566930,,,0,,,0
MICHEL-E,5053,"MICHELET",,47.462862,-0.544243,,,0,,,1
MICHELET,28118,"MICHELET",,47.463532,-0.545509,,,0,,,1
MILLARDI,28787,"MILLARDIERE",,47.513771,-0.473682,,,0,,,1
MILLAR-E,10309,"MILLARDIERE",,47.513919,-0.473746,,,0,,,1
MILLCO-E,18612,"MILLOT SCOLAIRE",,47.456762,-0.533280,,,0,,,0
MILLOT.,4218,"SAUMUROISE",,47.457313,-0.532501,,,0,,,1
MILLOTCO,6963,"MILLOT SCOLAIRE",,47.456943,-0.533423,,,0,,,0
MILLOT-E,2926,"SAUMUROISE",,47.456802,-0.531904,,,0,,,1
MINDIE-E,452383,"CHEMIN DE LA MINDIERE",,47.440089,-0.630436,,,0,,,0
MINDIERE,800356,"CHEMIN DE LA MINDIERE",,47.440000,-0.630454,,,0,,,0
MIRABEAU,9907,"MIRABEAU",,47.460082,-0.550322,,,0,,,1
MIRABE-E,9418,"MIRABEAU",,47.459474,-0.548839,,,0,,,1
MIRBEAU,28498,"MIRBEAU",,47.488222,-0.510787,,,0,,,0
MIRBE-E,15613,"MIRBEAU",,47.488428,-0.509992,,,0,,,0
MLYAUT-E,22959,"MARECHAL LYAUTEY",,47.491833,-0.583737,,,0,,,1
MLYAUTEY,15814,"MARECHAL LYAUTEY",,47.491712,-0.583773,,,0,,,1
MOLINE-E,25255,"MOLINERIE",,47.521410,-0.666726,,,0,,,0
MOLINERI,8190,"MOLINERIE",,47.521471,-0.666890,,,0,,,0
MOLI-PAR,277859,"MOLIERE",,47.473225,-0.555048,,,0,,,1
MON1,7834,"MONGAZON",,47.460963,-0.528672,,,0,,,1
MON1GA-E,1148,"MONGAZON",,47.460864,-0.528443,,,0,,,1
MONCEA-E,810372,"MONCEAU",,47.472331,-0.389562,,,0,,,0
MONCEAU,698763,"MONCEAU",,47.472424,-0.389729,,,0,,,0
MONGELIE,313094,"MONGELIÈRE",,47.585979,-0.412381,,,0,,,0
MONNAIE,643212,"MONNAIE",,47.445158,-0.512411,,,0,,,0
MONNAI-E,228036,"MONNAIE",,47.445042,-0.512496,,,0,,,0
MONNIE-E,2398,"MONNIER",,47.402594,-0.525298,,,0,,,1
MONNIER,1582,"MONNIER",,47.403184,-0.525010,,,0,,,1
MONOD,15527,"MONOD",,47.478725,-0.636641,,,0,,,1
MONOD-E,20101,"MONOD",,47.478985,-0.636379,,,0,,,1
MONPEV-E,4984,"MONPLAISIR",,47.490681,-0.527539,,,0,,,0
MONPL22,7399,"MONPLAISIR",,47.491047,-0.527690,,,0,,,1
MONPLAIS,4795,"MONPLAISIR",,47.491150,-0.528297,,,0,,,1
MONPL-AR,368528,"MONPLAISIR",,47.491150,-0.528297,,,0,,,1
MONPR -E,15116,"MONPROFIT",,47.474540,-0.567088,,,0,,,1
MONPR-E,167732,"MONPROFIT",,47.474539,-0.567094,,,0,,,1
MONPRO-E,29694,"MONPROFIT",,47.474342,-0.566696,,,0,,,1
MONPROF.,29382,"MONPROFIT",,47.474262,-0.566607,,,0,,,1
MONPROFI,18765,"MONPROFIT",,47.474657,-0.567518,,,0,,,1
MONTAI-E,19218,"MONTAIGNE",,47.469498,-0.531587,,,0,,,0
MONTAIG,11328,"MONTAIGNE",,47.469571,-0.531862,,,0,,,1
MONTCA-E,18547,"MONT CASSIN",,47.447152,-0.569576,,,0,,,1
MONTCASB,13329,"MONT CASSIN",,47.447246,-0.569376,,,0,,,1
MONTEC-E,16464,"MONTECLAIR",,47.464406,-0.604797,,,0,,,1
MONTECLA,15647,"MONTECLAIR",,47.464498,-0.604803,,,0,,,1
MONTES-E,16671,"MONTESQUIEU",,47.473821,-0.579501,,,0,,,0
MONTHIBE,4518,"MONTHIBERT",,47.444740,-0.473878,,,0,,,1
MONTHI-E,5661,"MONTHIBERT",,47.444623,-0.473302,,,0,,,1
MONTREP,27125,"REPUBLIQUE MONTREUIL",,47.528839,-0.611208,,,0,,,1
MOREL,6292,"MOREL",,47.474901,-0.608484,,,0,,,1
MOREL-E,6741,"MOREL",,47.474985,-0.608520,,,0,,,1
MORELE-E,4569,"MORELLERIE",,47.451234,-0.544820,,,0,,,1
MORELI-E,6659,"MORELLERIE",,47.451671,-0.545334,,,0,,,1
MORELL,10611,"MORELLERIE",,47.453005,-0.545092,,,0,,,1
MORELL-E,16834,"MORELLERIE",,47.452732,-0.545147,,,0,,,1
MORELLER,495,"MORELLERIE",,47.451387,-0.544936,,,0,,,1
MORELLIE,5810,"MORELLERIE",,47.451809,-0.545323,,,0,,,1
MORET-E,25664,"MORETTE",,47.604393,-0.560887,,,0,,,0
MORETT,2925,"MORETTE",,47.604318,-0.561001,,,0,,,0
MORICI-E,60430,"MORICIERE",,47.485166,-0.357232,,,0,,,0
MORICIER,359213,"MORICIERE",,47.485096,-0.357342,,,0,,,0
MORLIE-E,18333,"MORLIÈRE",,47.461561,-0.482348,,,0,,,1
MORLIERE,17581,"MORLIÈRE",,47.461534,-0.482512,,,0,,,1
MORSUB,850214,"MOREL",,47.474910,-0.607334,,,0,,,0
MORSU-E,77571,"MOREL",,47.475030,-0.607321,,,0,,,0
MOULANDE,871271,"MOULIN DES LANDES",,47.530060,-0.476338,,,0,,,0
MOULAN-E,186690,"MOULIN DES LANDES",,47.530148,-0.476364,,,0,,,0
MOULINER,917875,"MOULINERIE",,47.592385,-0.421864,,,0,,,0
MOULINMA,32614,"MOULIN MARCILLE",,47.433767,-0.500566,,,0,,,1
MOUMA-E,19608,"MOULIN MARCILLE",,47.433756,-0.500578,,,0,,,1
MOUNLYCE,24085,"MOUNIER LYCEE",,47.489799,-0.526844,,,0,,,0
MOUNLY-E,3200,"MOUNIER LYCEE",,47.489799,-0.526844,,,0,,,0
MPLAIS-E,4333,"MONPLAISIR PLESSIS GRAMMOIRE",,47.499763,-0.428812,,,0,,,0
MPLAISIR,9967,"MONPLAISIR PLESSIS GRAMMOIRE",,47.499420,-0.430363,,,0,,,0
MURIER,810277,"MURIER",,47.514058,-0.376578,,,0,,,0
MURS-AR,478864,"MURS ERIGNE",,47.395472,-0.555646,,,0,,,1
MURSERIG,22074,"MURS ERIGNE",,47.395497,-0.555668,,,0,,,0
MURSHDV,7383,"HOTEL DE VILLE",,47.401767,-0.536509,,,0,,,1
MURSHV-E,30163,"HOTEL DE VILLE",,47.401887,-0.537197,,,0,,,1
MUSSET,21453,"MUSSET",,47.473724,-0.539747,,,0,,,1
MUSSET-E,22824,"MUSSET",,47.473624,-0.538720,,,0,,,1
MUTUAL-E,25011,"MUTUALITE",,47.455262,-0.540817,,,0,,,1
MUTUALIT,32144,"MUTUALITE",,47.455800,-0.540826,,,0,,,1
MVIGNE,358268,"MARCEL VIGNE",,47.475012,-0.582192,,,0,,,1
MVIGNE-E,803997,"MARCEL VIGNE",,47.475158,-0.582418,,,0,,,1
NARCE,424467,"LYCÉE NARCÉ",,47.444599,-0.427490,,,0,,,0
NARCE-E,672229,"LYCÉE NARCÉ",,47.444554,-0.427475,,,0,,,0
NDAMELAC,23915,"NOTRE DAME DU LAC",,47.479640,-0.589814,,,0,,,1
NDAMLA-E,24523,"NOTRE DAME DU LAC",,47.479713,-0.589767,,,0,,,1
NONNA-E,8443,"LES NONNAINS",,47.586766,-0.423518,,,0,,,0
NONNAINS,17013,"LES NONNAINS",,47.586923,-0.423601,,,0,,,0
NOUE-E,25919,"NOUELLE",,47.544871,-0.669649,,,0,,,0
NOUELLE,27066,"NOUELLE",,47.544926,-0.669710,,,0,,,0
NOYANT,207687,"NOYANT",,47.563367,-0.545658,,,0,,,0
NOYANT-E,832846,"NOYANT",,47.563318,-0.545795,,,0,,,0
NOYAU,40211,"NOYAU",,47.512630,-0.365560,,,0,,,0
NOZAY,32625,"NOZAY",,47.487728,-0.532076,,,0,,,1
NOZAY-E,661345,"NOZAY",,47.487664,-0.531943,,,0,,,1
OFFTOU-E,3776,"OFFICE DE TOURISME",,47.469181,-0.557585,,,0,,,1
OFFTOURI,26477,"OFFICE DE TOURISME",,47.468866,-0.558122,,,0,,,1
OLIVERAI,4722,"OLIVERAIE",,47.427215,-0.712621,,,0,,,0
OLIVER-E,28837,"OLIVERAIE",,47.427336,-0.712662,,,0,,,0
OREEBOIS,78210,"L'OREE DES BOIS",,47.508384,-0.378844,,,0,,,0
ORGEM2-E,29706,"ORGEMONT",,47.447803,-0.542207,,,0,,,0
ORGEMONT,13154,"ORGEMONT",,47.447157,-0.542557,,,0,,,0
ORMEAU-E,18420,"ORMEAUX",,47.480040,-0.519069,,,0,,,1
ORMEAUX,17473,"ORMEAUX",,47.479954,-0.519738,,,0,,,1
P_RTEBRI,7528,"ROUTE DE BRIOLLAY",,47.485584,-0.533011,,,0,,,1
PALLAC-E,21568,"PALLACH",,47.445941,-0.558793,,,0,,,1
PALLACH,22076,"PALLACH",,47.446169,-0.558998,,,0,,,1
PALLUAU,227710,"PALLUAU",,47.425504,-0.335457,,,0,,,0
P-ANJO-E,32708,"PETIT ANJOU",,47.444518,-0.614611,,,0,,,0
P-ANJOU,24330,"PETIT ANJOU",,47.444976,-0.615264,,,0,,,0
PAPERIE,25531,"PAPERIE",,47.468722,-0.507036,,,0,,,1
PAPERI-E,26837,"PAPERIE",,47.468462,-0.506527,,,0,,,1
PAQUERAI,88085,"PAQUERAIE",,47.481187,-0.410090,,,0,,,0
PAQUER-E,22063,"PAQUERETTE",,47.485962,-0.649518,,,0,,,0
PAQUERET,38080,"PAQUERETTE",,47.485840,-0.649478,,,0,,,0
PAQURA-E,703249,"PAQUERAIE",,47.481102,-0.410135,,,0,,,0
PARC,2377,"RONCEVAUX",,47.486741,-0.598696,,,0,,,0
PARCEX-E,13525,"PARC EXPO CITE DE L'OBJET CONNECTE",,47.496987,-0.493407,,,0,,,1
PARCEXPO,12773,"PARC EXPO CITE DE L'OBJET CONNECTE",,47.496892,-0.494157,,,0,,,1
PARCGA-E,16675,"GARENNE",,47.478341,-0.576503,,,0,,,1
PARCGARE,1681,"GARENNE",,47.478340,-0.576653,,,0,,,1
PARMEN-E,7606,"PARMENTIER",,47.453104,-0.518549,,,0,,,0
PARMENTI,3753,"PARMENTIER",,47.453204,-0.518622,,,0,,,0
PASQUEL,922466,"PASQUELERIE",,47.510651,-0.353188,,,0,,,0
PASTEU-E,26529,"PASTEUR",,47.467113,-0.492969,,,0,,,1
PASTEUR,25811,"PASTEUR",,47.466988,-0.493065,,,0,,,1
PATIO,680234,"PATIO",,47.510719,-0.651796,,,0,,,0
PATIO-E,129375,"PATIO",,47.510819,-0.651733,,,0,,,0
PATIS,2076,"PATIS ST LEGER",,47.464623,-0.706898,,,0,,,0
PATIS-E,29802,"PATIS ST LEGER",,47.464757,-0.707047,,,0,,,0
PATNOIRE,31383,"PAUL BERT",,47.466318,-0.552460,,,0,,,1
PATTON,8271,"PATTON",,47.473316,-0.591641,,,0,,,0
PATTON-E,9022,"PATTON",,47.473499,-0.591644,,,0,,,0
PATUR-E,23972,"PATUREAUX",,47.434015,-0.527906,,,0,,,1
PATUREAU,20375,"PATUREAUX",,47.433815,-0.528022,,,0,,,1
PAUGE-E,30126,"PAUGER",,47.483216,-0.677825,,,0,,,0
PAUGER,23604,"PAUGER",,47.482873,-0.678318,,,0,,,0
PAVILL-E,7849,"PAVILLON",,47.465940,-0.620976,,,0,,,0
PAVILLO,3922,"PAVILLON",,47.465368,-0.621756,,,0,,,0
PCOUBE-E,6322,"COUBERTIN",,47.462452,-0.532314,,,0,,,0
PCOUBERT,27982,"COUBERTIN",,47.462415,-0.532468,,,0,,,0
PEGARDE,21733,"PETITE GARDE",,47.508358,-0.588143,,,0,,,1
PEGARD-E,22451,"PETITE GARDE",,47.508405,-0.587936,,,0,,,1
PELEGL-E,21148,"EGLISE DE PELLOUAILLES",,47.521494,-0.443926,,,0,,,0
PELEGLIS,27979,"EGLISE DE PELLOUAILLES",,47.521613,-0.444059,,,0,,,0
PELLEG-E,243747,"EGLISE DE PELLOUAILLES",,47.522438,-0.443502,,,0,,,0
PELLER-E,13867,"PELLERINIERE",,47.460197,-0.487390,,,0,,,1
PELLERI,10802,"PELLERINIERE",,47.460693,-0.488233,,,0,,,1
PELMAI-E,29474,"MAIRIE DE PELLOUAILLES",,47.521729,-0.439407,,,0,,,0
PELSTADE,26074,"STADE DE PELLOUAILLES",,47.523240,-0.438945,,,0,,,0
PELSTA-E,22112,"STADE DE PELLOUAILLES",,47.523349,-0.438834,,,0,,,0
P-ELYS-E,189856,"ÉLYSÉE",,47.473047,-0.585968,,,0,,,1
PEPIN-AR,262826,"GARE DE TRÉLAZÉ",,47.452156,-0.469606,,,0,,,1
PEPINI-E,11360,"GARE DE TRELAZE",,47.452156,-0.469606,,,0,,,1
PEPINIER,10185,"GARE DE TRELAZE",,47.452448,-0.470017,,,0,,,1
PERAUD-E,16124,"PERRAUDIERE ZA",,47.436263,-0.700228,,,0,,,0
PERAUDIE,11921,"PERRAUDIERE ZA",,47.436242,-0.700040,,,0,,,0
PERDRIAU,4087,"PERDRIAU",,47.439734,-0.487372,,,0,,,0
PERN23-C,31888,"PERRAUDIERE D 723",,47.438470,-0.698523,,,0,,,0
PERRAUDI,3443,"PERRAUDIÈRE ST LAMBERT",,47.482274,-0.681172,,,0,,,0
PERRAU-E,19554,"PERRAUDIÈRE ST LAMBERT",,47.482390,-0.681416,,,0,,,0
PERRBAUN,998251,"LA PERRAUDIERE",,47.508067,-0.346525,,,0,,,0
PERRIE-E,215108,"PERRIERE",,47.463793,-0.408372,,,0,,,0
PERRIERE,395213,"PERRIÈRE",,47.464766,-0.408236,,,0,,,0
PERUSSAI,3238,"PERUSSAIE",,47.466084,-0.596350,,,0,,,1
PERUSS-E,4185,"PERUSSAIE",,47.465529,-0.595458,,,0,,,1
PETGUICH,607987,"PETIT GUICHARD",,47.526066,-0.479078,,,0,,,0
PETGUI-E,993424,"PETIT GUICHARD",,47.526101,-0.478977,,,0,,,0
PETLANDE,11977,"PETITE LANDE",,47.550843,-0.580225,,,0,,,0
PETLAN-E,13939,"PETITE LANDE",,47.554392,-0.581471,,,0,,,0
PETPOR-E,6330,"PETIT PORT",,47.425732,-0.609708,,,0,,,1
PETPORT,5677,"PETIT PORT",,47.425873,-0.609522,,,0,,,1
PICAS,26555,"PICASSO",,47.452988,-0.523161,,,0,,,1
PICAS-E,43700,"PICASSO",,47.452891,-0.521960,,,0,,,1
PICASS-E,29141,"REPUBLIQUE TRELAZE",,47.450544,-0.505543,,,0,,,0
PICASSO,28488,"REPUBLIQUE TRELAZE",,47.450689,-0.505558,,,0,,,0
PIECE,22296,"PIECE DU MOULIN",,47.507364,-0.596622,,,0,,,1
PIECE-E,23406,"PIECE DU MOULIN",,47.507385,-0.596979,,,0,,,1
PIGEONDO,530735,"PIGEON D'OR",,47.469139,-0.389348,,,0,,,0
PIGEON-E,33819,"PIGEON D'OR",,47.469058,-0.389172,,,0,,,0
PIGNONIE,26672,"PIGNONIERE",,47.487289,-0.498263,,,0,,,1
PIJUIG-E,98449,"PISCINE CAMILLE MUFFAT",,47.534191,-0.616522,,,0,,,1
PIJUIGI,491332,"PISCINE CAMILLE MUFFAT",,47.534039,-0.616593,,,0,,,1
PINEAUDI,370444,"PINEAUDIÈRE",,47.594372,-0.538185,,,0,,,0
PINEAU-E,330880,"PINEAUDIÈRE",,47.594116,-0.538219,,,0,,,0
PINELI-E,90368,"PINELIER",,47.523144,-0.743173,,,0,,,0
PINELIER,808769,"PINELIER",,47.522970,-0.743144,,,0,,,0
PINSON-E,24131,"PINSONS",,47.472569,-0.630313,,,0,,,0
PINSONS,23478,"PINSONS",,47.472499,-0.630124,,,0,,,0
PISANI,517316,"PISANI",,47.482962,-0.548944,,,0,,,0
PISCJU-E,6211,"PISCINE CAMILLE MUFFAT",,47.534191,-0.616522,,,0,,,1
PISCJUIG,6185,"PISCINE CAMILLE MUFFAT",,47.534039,-0.616593,,,0,,,1
PIVERD-E,31587,"PIVERDIERE",,47.437392,-0.609829,,,0,,,1
PIVERDIE,30771,"PIVERDIERE",,47.437660,-0.609612,,,0,,,1
PLACEN-E,19486,"PLACE NEY",,47.478569,-0.543098,,,0,,,0
PLACENEY,18833,"PLACE NEY",,47.478347,-0.543534,,,0,,,0
PLATEF-E,28725,"PLATEAU FLEURI",,47.529925,-0.597717,,,0,,,1
PLATFLEU,14518,"PLATEAU FLEURI",,47.529687,-0.598073,,,0,,,1
P-LBAR-E,475176,"LA BARRE",,47.472478,-0.597564,,,0,,,1
PLDEUR-E,30568,"PLACE DE L'EUROPE",,47.487755,-0.527171,,,0,,,1
PLDULYCE,23588,"PLACE DU LYCEE",,47.466874,-0.544375,,,0,,,1
PLDULY-E,29899,"PLACE DU LYCEE",,47.466909,-0.544598,,,0,,,1
PLGBEL-E,386009,"BELLEVUE PLESSIS GRAMMOIRE",,47.504687,-0.440328,,,0,,,0
PLGBELVU,340050,"BELLEVUE PLESSIS GRAMMOIRE",,47.504810,-0.440297,,,0,,,0
PLGRAM-E,913474,"MAIRIE DU PLESSIS GRAMMOIRE",,47.501660,-0.430595,,,0,,,0
PLGRAMMO,17275,"MAIRIE DU PLESSIS GRAMMOIRE",,47.500975,-0.431636,,,0,,,0
PLMACE,32166,"MAIRIE DU PLESSIS MACE",,47.543828,-0.675138,,,0,,,0
PLMACE-E,17244,"MAIRIE DU PLESSIS MACE",,47.544088,-0.674758,,,0,,,0
PLOTIN-E,626210,"PLOTINIERE",,47.472141,-0.433089,,,0,,,0
PLOTINIE,32677,"PLOTINIERE",,47.472288,-0.433233,,,0,,,0
PLOTTI-E,90896,"PLOTTIERE",,47.522402,-0.610725,,,0,,,1
PLOTTIER,317864,"PLOTTIERE",,47.522342,-0.610902,,,0,,,1
POINCA-E,19244,"POINCARE",,47.500257,-0.589665,,,0,,,1
POINCARE,17808,"POINCARE",,47.499849,-0.589499,,,0,,,1
POIREL,14957,"POIREL",,47.461703,-0.562118,,,0,,,1
POIREL-E,5240,"POIREL",,47.461522,-0.562113,,,0,,,1
POISSO-E,16364,"COEUR DE MAINE",,47.472569,-0.556829,,,0,,,1
POISSONN,29689,"COEUR DE MAINE",,47.472316,-0.557167,,,0,,,1
POIVRE,690308,"POIVRE",,47.513532,-0.593046,,,0,,,1
POIVRE-E,17887,"POIVRE",,47.513557,-0.593131,,,0,,,1
POLE49,573557,"POLE 49",,47.489000,-0.491226,,,0,,,1
POLIGU-E,85187,"POLIGUET",,47.494567,-0.397164,,,0,,,0
POLIGUET,527584,"POLIGUET",,47.494498,-0.397273,,,0,,,0
POMANJ-E,19679,"POMANJOU",,47.500202,-0.520708,,,0,,,0
POMANJO,18732,"POMANJOU",,47.500232,-0.520851,,,0,,,0
POMONE,14481,"POMONE",,47.481356,-0.574590,,,0,,,1
POMONE-E,15036,"POMONE",,47.481516,-0.574384,,,0,,,1
PONTLA-E,16421,"PONT LAITIER",,47.413199,-0.617199,,,0,,,1
PONTLAIT,15506,"PONT LAITIER",,47.413158,-0.617090,,,0,,,1
PONTNO-E,4391,"PONT NOIR",,47.464022,-0.562619,,,0,,,1
PONTNOIR,14304,"PONT NOIR",,47.463840,-0.562893,,,0,,,1
PONTSC-E,15414,"MAIRIE DES PONTS DE CE",,47.425495,-0.525811,,,0,,,1
PONTSCEM,14271,"MAIRIE DES PONTS DE CE",,47.425251,-0.525237,,,0,,,1
PORTSG,30148,"LE PORT",,47.421506,-0.573614,,,0,,,0
PORTSG-E,9108,"LE PORT",,47.421563,-0.573992,,,0,,,0
POUIL AR,3580,"POUILLE",,47.432865,-0.532186,,,0,,,1
POUIL-AR,666530,"POUILLE",,47.432846,-0.532180,,,0,,,1
POUILLE,25650,"POUILLE",,47.432768,-0.531752,,,0,,,1
PREVERT,646592,"PREVERT",,47.487774,-0.597530,,,0,,,0
PRIEURE,18873,"PRIEURE",,47.471893,-0.633646,,,0,,,1
PRIEUR-E,19657,"PRIEURE",,47.471869,-0.633574,,,0,,,1
PRINCE,31844,"PRINCE",,47.389523,-0.525723,,,0,,,0
PRINCE-E,25212,"PRINCE",,47.389561,-0.525887,,,0,,,0
PROME-E,27692,"PROMENIERS",,47.477386,-0.631355,,,0,,,1
PROMENIE,26386,"PROMENIERS",,47.477310,-0.631391,,,0,,,1
PROUD-E,6151,"PROUDHON",,47.461394,-0.603236,,,0,,,0
PROUDH-E,30177,"PROUDHON",,47.461657,-0.603411,,,0,,,1
PROUDHON,29327,"PROUDHON",,47.461204,-0.603844,,,0,,,1
PROVIN-E,17083,"PROVINS",,47.492562,-0.502045,,,0,,,1
PROVINS,14341,"PROVINS",,47.492528,-0.502422,,,0,,,1
PRTLAU-E,4444,"PORT LAUNAY",,47.520920,-0.521626,,,0,,,0
PRTLAUNA,20548,"PORT LAUNAY",,47.520718,-0.521638,,,0,,,0
PRUILL,642291,"PRUILLE",,47.577165,-0.662793,,,0,,,0
PRUILLE,817682,"PLACE DE LA FONTAINE",,47.577225,-0.662873,,,0,,,1
PRUILL-E,430244,"PRUILLE",,47.577058,-0.662755,,,0,,,0
PRUNIE-E,27721,"PRUNIERS",,47.449315,-0.602529,,,0,,,1
PRUNIERS,43576,"PRUNIERS",,47.449060,-0.602696,,,0,,,1
PTANJO-E,7177,"CROISEE",,47.459078,-0.667484,,,0,,,0
PTANJOU,24470,"CROISEE",,47.458892,-0.668172,,,0,,,0
PTASSI-E,17550,"POLE TASSIGNY",,47.446472,-0.537415,,,0,,,1
PTELANDE,671903,"LA PETITE LANDE",,47.451239,-0.431977,,,0,,,0
PTFILL-E,19116,"PONT AUX FILLES",,47.512662,-0.515057,,,0,,,0
PTFILLES,1435,"PONT AUX FILLES",,47.512010,-0.515024,,,0,,,0
PTGRCHAM,12601,"PETITS GRANDCHAMPS",,47.463898,-0.714390,,,0,,,0
PTGRCH-E,24018,"PETITS GRANDCHAMPS",,47.464034,-0.714341,,,0,,,0
PTJOUR,18366,"POINT DU JOUR",,47.474264,-0.319784,,,0,,,0
PTMONGAZ,27077,"PETIT MONGAZON",,47.486943,-0.483302,,,0,,,0
PTMONG-E,6242,"PETIT MONGAZON",,47.486715,-0.483341,,,0,,,0
P-VDMA-E,246495,"VAL DE MAINE",,47.443071,-0.612935,,,0,,,1
